dispute_id,reason_code,amount,hours_remaining_at_creation,evidence_type,extracted_order_id,extracted_customer_name,extracted_date,extracted_address,true_order_id,true_customer_name,true_date,true_address,evidence_is_valid_label,tamper_flag_label,dispute_outcome_won_label,true_win_probability_declared_synthetic_only,evidence_completeness_at_submission,evidence_validity_rate_at_submission
disp_9721c5cf327843,subscription_cancelled,1787.33,39.0,cancellation_proof,ORD485349,Karthik Menon,2026-08-03,"269 Cross St, Hyderabad",ORD485349,Karthik Menon,2026-08-03,"659 Main Rd, Chennai",False,False,True,0.7086,1.0,0.333
disp_37db57d34a224d,goods_services_not_as_described,42988.67,17.0,refund_cancellation_policy,ORD722038,Arjun Gupta,2026-08-17,"370 Main Rd, Bengaluru",ORD722038,Arjun Gupta,2026-08-17,"370 Main Rd, Bengaluru",True,False,True,0.596,0.5,1.0
disp_37db57d34a224d,goods_services_not_as_described,42988.67,17.0,customer_communication,ORD722038,Arjun Gupta,2026-08-17,"370 Main Rd, Bengaluru",ORD722038,Arjun Gupta,2026-08-17,"370 Main Rd, Bengaluru",True,False,True,0.596,0.5,1.0
disp_96fd490ad5fd48,duplicate_processing,44316.54,56.0,access_activity_log,ORD371849,Priya Reddy,2026-08-15,"771 Main Rd, Delhi",ORD371849,Priya Reddy,2026-08-15,"771 Main Rd, Delhi",True,False,True,0.5971,0.5,1.0
disp_cee0852dc6a84c,goods_services_not_as_described,6422.61,54.0,shipping_proof,ORD298992,Sneha Sharma,2026-07-25,"357 Main Rd, Delhi",ORD298992,Sneha Sharma,2026-07-25,"357 Main Rd, Delhi",True,False,True,0.8392,0.75,1.0
disp_cee0852dc6a84c,goods_services_not_as_described,6422.61,54.0,term_and_conditions,ORD298992,Sneha Sharma,2026-07-25,"357 Main Rd, Delhi",ORD298992,Sneha Sharma,2026-07-25,"357 Main Rd, Delhi",True,False,True,0.8392,0.75,1.0
disp_cee0852dc6a84c,goods_services_not_as_described,6422.61,54.0,customer_communication,ORD298992,Sneha Sharma,2026-07-25,"357 Main Rd, Delhi",ORD298992,Sneha Sharma,2026-07-25,"357 Main Rd, Delhi",True,False,True,0.8392,0.75,1.0
disp_3655dbce172844,unrecognized_transaction,22540.69,71.0,billing_proof,ORD878530,Priya Reddy,2026-08-12,"760 Main Rd, Kochi",ORD878530,Priya Reddy,2026-08-12,"760 Main Rd, Kochi",False,True,True,0.7451,1.0,0.667
disp_3655dbce172844,unrecognized_transaction,22540.69,71.0,customer_communication,ORD878530,Priya Reddy,2026-08-12,"760 Main Rd, Kochi",ORD878530,Priya Reddy,2026-08-12,"760 Main Rd, Kochi",True,False,True,0.7451,1.0,0.667
disp_3655dbce172844,unrecognized_transaction,22540.69,71.0,access_activity_log,ORD878530,Priya Reddy,2026-08-12,"760 Main Rd, Kochi",ORD878530,Priya Reddy,2026-08-12,"760 Main Rd, Kochi",True,False,True,0.7451,1.0,0.667
disp_bb33976685aa49,unrecognized_transaction,36264.31,11.0,billing_proof,ORD713155,Sneha Reddy,2026-08-02,"212 Main Rd, Chennai",ORD713155,Sneha Reddy,2026-08-02,"212 Main Rd, Chennai",True,False,False,0.5393,0.333,1.0
disp_becc185b630048,goods_services_not_received,44070.33,67.0,shipping_proof,ORD118748,Amit Rao,2026-08-12,"673 Main Rd, Pune",ORD118748,Amit Rao,2026-08-12,"673 Main Rd, Pune",True,False,True,0.8311,1.0,1.0
disp_becc185b630048,goods_services_not_received,44070.33,67.0,term_and_conditions,ORD118748,Amit Rao,2026-08-12,"673 Main Rd, Pune",ORD118748,Amit Rao,2026-08-12,"673 Main Rd, Pune",True,False,True,0.8311,1.0,1.0
disp_becc185b630048,goods_services_not_received,44070.33,67.0,customer_communication,ORD118748,Amit Rao,2026-08-12,"673 Main Rd, Pune",ORD118748,Amit Rao,2026-08-12,"673 Main Rd, Pune",True,False,True,0.8311,1.0,1.0
disp_3709f170d7b94d,unrecognized_transaction,59464.98,7.0,access_activity_log,ORD487193,Rahul Gupta,2026-08-10,"556 Main Rd, Hyderabad",ORD487193,Rahul Gupta,2026-08-10,"556 Main Rd, Hyderabad",True,False,False,0.58,0.667,1.0
disp_3709f170d7b94d,unrecognized_transaction,59464.98,7.0,customer_communication,ORD487193,Rahul Gupta,2026-08-10,"556 Main Rd, Hyderabad",ORD487193,Rahul Gupta,2026-08-10,"556 Main Rd, Hyderabad",True,False,False,0.58,0.667,1.0
disp_017b923da7044a,duplicate_processing,39537.04,48.0,access_activity_log,ORD373958,Arjun Nair,2026-08-04,"30 Cross St, Bengaluru",ORD373958,Arjun Nair,2026-08-04,"951 Main Rd, Bengaluru",False,False,True,0.7,1.0,0.5
disp_017b923da7044a,duplicate_processing,39537.04,48.0,billing_proof,ORD373958,Arjun Nair,2026-08-04,"951 Main Rd, Bengaluru",ORD373958,Arjun Nair,2026-08-04,"951 Main Rd, Bengaluru",True,False,True,0.7,1.0,0.5
disp_017b923da7044a,duplicate_processing,39537.04,48.0,term_and_conditions,ORD373958,Arjun Nair,2026-08-04,"951 Main Rd, Bengaluru",ORD373958,Arjun Nair,2026-08-04,"951 Main Rd, Bengaluru",True,False,True,0.7,1.0,0.5
disp_d45b0d19f3f245,goods_services_not_as_described,23518.53,51.0,term_and_conditions,ORD376419,Rahul Iyer,2026-07-28,"309 Main Rd, Delhi",ORD376419,Rahul Iyer,2026-07-28,"309 Main Rd, Delhi",True,False,False,0.4669,0.5,0.5
disp_d45b0d19f3f245,goods_services_not_as_described,23518.53,51.0,shipping_proof,ORD376419,Rahul Iyer,2026-07-28,"309 Main Rd, Delhi",ORD376419,Rahul Iyer,2026-07-28,"309 Main Rd, Delhi",False,True,False,0.4669,0.5,0.5
disp_b661e78d65fc48,credit_not_processed,15164.92,25.0,refund_cancellation_policy,ORD810031,Priya Menon,2026-08-04,"466 Cross St, Hyderabad",ORD810031,Priya Menon,2026-08-04,"56 Main Rd, Kochi",False,False,True,0.6387,1.0,0.5
disp_b661e78d65fc48,credit_not_processed,15164.92,25.0,refund_confirmation,ORD810031,Priya Menon,2026-08-04,"56 Main Rd, Kochi",ORD810031,Priya Menon,2026-08-04,"56 Main Rd, Kochi",True,False,True,0.6387,1.0,0.5
disp_bdc9525cf56a40,goods_services_not_as_described,40337.95,49.0,term_and_conditions,ORD373235,Divya Krishnan,2026-08-11,"60 Main Rd, Hyderabad",ORD373235,Divya Krishnan,2026-08-11,"60 Main Rd, Hyderabad",True,False,True,0.4768,0.25,1.0
disp_3ef3ce5d830f42,subscription_cancelled,40211.89,2.0,cancellation_proof,ORD200571,Karthik Rao,2026-08-08,"383 Main Rd, Hyderabad",ORD420767,Karthik Rao,2026-08-08,"383 Main Rd, Hyderabad",False,False,False,0.3283,1.0,0.0
disp_3ef3ce5d830f42,subscription_cancelled,40211.89,2.0,access_activity_log,ORD284441,Karthik Rao,2026-08-08,"383 Main Rd, Hyderabad",ORD420767,Karthik Rao,2026-08-08,"383 Main Rd, Hyderabad",False,False,False,0.3283,1.0,0.0
disp_3ef3ce5d830f42,subscription_cancelled,40211.89,2.0,term_and_conditions,ORD420767,Divya Rao,2026-08-08,"383 Main Rd, Hyderabad",ORD420767,Karthik Rao,2026-08-08,"383 Main Rd, Hyderabad",False,False,False,0.3283,1.0,0.0
disp_cfb2219ee62542,unrecognized_transaction,35442.19,35.0,billing_proof,ORD995513,Divya Nair,2026-08-07,"183 Main Rd, Kochi",ORD995513,Divya Nair,2026-08-07,"183 Main Rd, Kochi",True,False,True,0.667,0.667,1.0
disp_cfb2219ee62542,unrecognized_transaction,35442.19,35.0,access_activity_log,ORD995513,Divya Nair,2026-08-07,"183 Main Rd, Kochi",ORD995513,Divya Nair,2026-08-07,"183 Main Rd, Kochi",True,False,True,0.667,0.667,1.0
disp_d604c718889045,duplicate_processing,29996.75,5.0,access_activity_log,ORD789711,Karthik Iyer,2026-07-31,"546 Main Rd, Chennai",ORD789711,Karthik Iyer,2026-07-31,"546 Main Rd, Chennai",True,False,True,0.5838,1.0,0.5
disp_d604c718889045,duplicate_processing,29996.75,5.0,billing_proof,ORD789711,Karthik Sharma,2026-07-31,"546 Main Rd, Chennai",ORD789711,Karthik Iyer,2026-07-31,"546 Main Rd, Chennai",False,False,True,0.5838,1.0,0.5
disp_a839f52bca3e4d,goods_services_not_as_described,57986.23,33.0,term_and_conditions,ORD924550,Rahul Reddy,2026-07-28,"435 Main Rd, Mumbai",ORD924550,Rahul Reddy,2026-07-28,"435 Main Rd, Mumbai",True,False,True,0.4508,0.25,1.0
disp_f82c151401724f,duplicate_processing,20565.72,26.0,billing_proof,ORD694153,Meera Sharma,2026-08-17,"329 Main Rd, Mumbai",ORD694153,Meera Sharma,2026-08-17,"329 Main Rd, Mumbai",True,False,False,0.6691,0.5,1.0
disp_6f31f4b7b8b64b,duplicate_processing,58519.54,33.0,access_activity_log,ORD882591,Priya Krishnan,2026-08-10,"743 Main Rd, Bengaluru",ORD882591,Priya Krishnan,2026-08-10,"743 Main Rd, Bengaluru",False,True,True,0.5891,1.0,0.5
disp_6f31f4b7b8b64b,duplicate_processing,58519.54,33.0,billing_proof,ORD882591,Priya Krishnan,2026-08-10,"743 Main Rd, Bengaluru",ORD882591,Priya Krishnan,2026-08-10,"743 Main Rd, Bengaluru",True,False,True,0.5891,1.0,0.5
disp_832989efd0f041,credit_not_processed,31482.94,67.0,refund_confirmation,ORD148218,Rahul Iyer,2026-08-14,"340 Main Rd, Pune",ORD966352,Rahul Iyer,2026-08-14,"340 Main Rd, Pune",False,False,False,0.6297,1.0,0.5
disp_832989efd0f041,credit_not_processed,31482.94,67.0,refund_cancellation_policy,ORD966352,Rahul Iyer,2026-08-14,"340 Main Rd, Pune",ORD966352,Rahul Iyer,2026-08-14,"340 Main Rd, Pune",True,False,False,0.6297,1.0,0.5
disp_191888bf5edf49,credit_not_processed,22620.9,66.0,refund_confirmation,ORD820986,Arjun Rao,2026-08-01,"145 Main Rd, Chennai",ORD820986,Arjun Rao,2026-08-01,"145 Main Rd, Chennai",False,True,False,0.639,1.0,0.5
disp_191888bf5edf49,credit_not_processed,22620.9,66.0,refund_cancellation_policy,ORD820986,Arjun Rao,2026-08-01,"145 Main Rd, Chennai",ORD820986,Arjun Rao,2026-08-01,"145 Main Rd, Chennai",True,False,False,0.639,1.0,0.5
disp_abf753c67b4e41,goods_services_not_as_described,30805.36,57.0,refund_cancellation_policy,ORD337876,Arjun Sharma,2026-08-05,"82 Main Rd, Kochi",ORD337876,Arjun Sharma,2026-08-05,"82 Main Rd, Kochi",True,False,False,0.5963,0.25,1.0
disp_b74b5c72ae014a,unrecognized_transaction,21671.38,18.0,billing_proof,ORD961535,Amit Krishnan,2026-08-15,"82 Main Rd, Pune",ORD961535,Amit Krishnan,2026-08-15,"82 Main Rd, Pune",True,False,True,0.8339,1.0,1.0
disp_b74b5c72ae014a,unrecognized_transaction,21671.38,18.0,customer_communication,ORD961535,Amit Krishnan,2026-08-15,"82 Main Rd, Pune",ORD961535,Amit Krishnan,2026-08-15,"82 Main Rd, Pune",True,False,True,0.8339,1.0,1.0
disp_b74b5c72ae014a,unrecognized_transaction,21671.38,18.0,access_activity_log,ORD961535,Amit Krishnan,2026-08-15,"82 Main Rd, Pune",ORD961535,Amit Krishnan,2026-08-15,"82 Main Rd, Pune",True,False,True,0.8339,1.0,1.0
disp_5e952a1f2cf34b,subscription_cancelled,22582.01,58.0,cancellation_proof,ORD383215,Meera Menon,2026-08-10,"443 Main Rd, Bengaluru",ORD383215,Sneha Menon,2026-08-10,"443 Main Rd, Bengaluru",False,False,False,0.6796,1.0,0.333
disp_5e952a1f2cf34b,subscription_cancelled,22582.01,58.0,access_activity_log,ORD426346,Sneha Menon,2026-08-10,"443 Main Rd, Bengaluru",ORD383215,Sneha Menon,2026-08-10,"443 Main Rd, Bengaluru",False,False,False,0.6796,1.0,0.333
disp_5e952a1f2cf34b,subscription_cancelled,22582.01,58.0,term_and_conditions,ORD383215,Sneha Menon,2026-08-10,"443 Main Rd, Bengaluru",ORD383215,Sneha Menon,2026-08-10,"443 Main Rd, Bengaluru",True,False,False,0.6796,1.0,0.333
disp_ea6d6169c04e4d,duplicate_processing,39207.03,14.0,access_activity_log,ORD880216,Meera Reddy,2026-07-27,"526 Cross St, Chennai",ORD880216,Meera Reddy,2026-07-27,"127 Main Rd, Pune",False,False,False,0.1704,0.5,0.0
disp_ea6d6169c04e4d,duplicate_processing,39207.03,14.0,customer_communication,ORD880216,Meera Reddy,2026-07-27,"127 Main Rd, Pune",ORD880216,Meera Reddy,2026-07-27,"127 Main Rd, Pune",True,False,False,0.1704,0.5,0.0
disp_cf2157349de64c,duplicate_processing,35551.99,53.0,access_activity_log,ORD900220,Amit Reddy,2026-09-05,"450 Main Rd, Bengaluru",ORD900220,Amit Reddy,2026-07-23,"450 Main Rd, Bengaluru",False,False,True,0.6118,1.0,0.5
disp_cf2157349de64c,duplicate_processing,35551.99,53.0,billing_proof,ORD900220,Amit Reddy,2026-07-23,"450 Main Rd, Bengaluru",ORD900220,Amit Reddy,2026-07-23,"450 Main Rd, Bengaluru",True,False,True,0.6118,1.0,0.5
disp_055b43fa2e1e41,credit_not_processed,45246.72,59.0,refund_cancellation_policy,ORD304112,Amit Reddy,2026-08-09,"377 Main Rd, Hyderabad",ORD304112,Amit Reddy,2026-08-09,"377 Main Rd, Hyderabad",True,False,False,0.6269,0.5,1.0
disp_b383a4fd096c47,duplicate_processing,17323.15,63.0,billing_proof,ORD854635,Arjun Sharma,2026-08-09,"864 Main Rd, Chennai",ORD854635,Arjun Sharma,2026-08-09,"864 Main Rd, Chennai",True,False,False,0.7388,0.5,1.0
disp_8800ffd9bd5c47,unrecognized_transaction,34493.53,25.0,access_activity_log,ORD581412,Karthik Sharma,2026-08-07,"71 Main Rd, Pune",ORD581412,Karthik Sharma,2026-08-07,"71 Main Rd, Pune",True,False,True,0.69,1.0,0.667
disp_8800ffd9bd5c47,unrecognized_transaction,34493.53,25.0,customer_communication,ORD581412,Karthik Sharma,2026-08-07,"71 Main Rd, Pune",ORD581412,Karthik Sharma,2026-08-07,"71 Main Rd, Pune",True,False,True,0.69,1.0,0.667
disp_8800ffd9bd5c47,unrecognized_transaction,34493.53,25.0,billing_proof,ORD581412,Karthik Sharma,2026-08-07,"71 Main Rd, Pune",ORD581412,Karthik Sharma,2026-08-07,"71 Main Rd, Pune",False,True,True,0.69,1.0,0.667
disp_c8d9183c88eb4d,subscription_cancelled,56177.78,32.0,term_and_conditions,ORD709823,Rahul Krishnan,2026-08-02,"754 Main Rd, Pune",ORD709823,Rahul Krishnan,2026-08-02,"754 Main Rd, Pune",True,False,True,0.7377,1.0,1.0
disp_c8d9183c88eb4d,subscription_cancelled,56177.78,32.0,cancellation_proof,ORD709823,Rahul Krishnan,2026-08-02,"754 Main Rd, Pune",ORD709823,Rahul Krishnan,2026-08-02,"754 Main Rd, Pune",True,False,True,0.7377,1.0,1.0
disp_c8d9183c88eb4d,subscription_cancelled,56177.78,32.0,access_activity_log,ORD709823,Rahul Krishnan,2026-08-02,"754 Main Rd, Pune",ORD709823,Rahul Krishnan,2026-08-02,"754 Main Rd, Pune",True,False,True,0.7377,1.0,1.0
disp_f327ed1475b241,goods_services_not_received,17188.27,37.0,term_and_conditions,ORD893919,Sneha Rao,2026-08-14,"901 Main Rd, Bengaluru",ORD893919,Sneha Rao,2026-08-14,"901 Main Rd, Bengaluru",True,False,True,0.7363,1.0,0.667
disp_f327ed1475b241,goods_services_not_received,17188.27,37.0,shipping_proof,ORD893919,Sneha Rao,2026-08-14,"268 Cross St, Kochi",ORD893919,Sneha Rao,2026-08-14,"901 Main Rd, Bengaluru",False,False,True,0.7363,1.0,0.667
disp_f327ed1475b241,goods_services_not_received,17188.27,37.0,customer_communication,ORD893919,Sneha Rao,2026-08-14,"901 Main Rd, Bengaluru",ORD893919,Sneha Rao,2026-08-14,"901 Main Rd, Bengaluru",True,False,True,0.7363,1.0,0.667
disp_3488952f3fdc44,credit_not_processed,54957.76,67.0,refund_confirmation,ORD302658,Amit Nair,2026-07-26,"959 Main Rd, Pune",ORD302658,Amit Nair,2026-07-26,"959 Main Rd, Pune",True,False,True,0.8363,1.0,1.0
disp_3488952f3fdc44,credit_not_processed,54957.76,67.0,refund_cancellation_policy,ORD302658,Amit Nair,2026-07-26,"959 Main Rd, Pune",ORD302658,Amit Nair,2026-07-26,"959 Main Rd, Pune",True,False,True,0.8363,1.0,1.0
disp_03a79394bcd743,unrecognized_transaction,17567.01,38.0,billing_proof,ORD888560,Divya Gupta,2026-08-17,"269 Main Rd, Delhi",ORD888560,Divya Gupta,2026-08-17,"269 Main Rd, Delhi",True,False,False,0.5958,0.333,1.0
disp_03a79394bcd743,unrecognized_transaction,17567.01,38.0,term_and_conditions,ORD888560,Meera Iyer,2026-08-17,"269 Main Rd, Delhi",ORD888560,Divya Gupta,2026-08-17,"269 Main Rd, Delhi",False,False,False,0.5958,0.333,1.0
disp_125d3f1f7e024b,goods_services_not_as_described,27945.57,52.0,refund_cancellation_policy,ORD627753,Rahul Iyer,2026-07-27,"252 Main Rd, Pune",ORD627753,Rahul Iyer,2026-07-27,"252 Main Rd, Pune",True,False,True,0.6995,0.5,1.0
disp_125d3f1f7e024b,goods_services_not_as_described,27945.57,52.0,term_and_conditions,ORD627753,Rahul Iyer,2026-07-27,"252 Main Rd, Pune",ORD627753,Rahul Iyer,2026-07-27,"252 Main Rd, Pune",True,False,True,0.6995,0.5,1.0
disp_7d8a80f3f67e40,duplicate_processing,19232.81,70.0,billing_proof,ORD333712,Priya Gupta,2026-08-02,"643 Main Rd, Delhi",ORD333712,Divya Reddy,2026-08-02,"643 Main Rd, Delhi",False,False,False,0.2632,0.5,0.0
disp_45995a8f95d04b,credit_not_processed,39289.88,11.0,refund_confirmation,ORD285930,Amit Nair,2026-08-17,"276 Main Rd, Delhi",ORD285930,Amit Nair,2026-08-17,"276 Main Rd, Delhi",True,False,True,0.58,0.5,1.0
disp_ac718d1fd8b540,credit_not_processed,1111.4,57.0,refund_cancellation_policy,ORD117676,Rahul Rao,2026-08-22,"551 Main Rd, Mumbai",ORD117676,Rahul Rao,2026-07-31,"551 Main Rd, Mumbai",False,False,True,0.7546,1.0,0.5
disp_ac718d1fd8b540,credit_not_processed,1111.4,57.0,refund_confirmation,ORD117676,Rahul Rao,2026-07-31,"551 Main Rd, Mumbai",ORD117676,Rahul Rao,2026-07-31,"551 Main Rd, Mumbai",True,False,True,0.7546,1.0,0.5
disp_a3af9ca1c7724c,goods_services_not_as_described,43949.15,29.0,customer_communication,ORD897248,Rahul Sharma,2026-07-24,"706 Main Rd, Pune",ORD897248,Rahul Sharma,2026-07-24,"706 Main Rd, Pune",True,False,True,0.5373,0.5,1.0
disp_a3af9ca1c7724c,goods_services_not_as_described,43949.15,29.0,term_and_conditions,ORD897248,Rahul Sharma,2026-07-24,"706 Main Rd, Pune",ORD897248,Rahul Sharma,2026-07-24,"706 Main Rd, Pune",True,False,True,0.5373,0.5,1.0
disp_ebabca4a37ad44,goods_services_not_received,29410.15,14.0,shipping_proof,ORD636631,Divya Gupta,2026-08-17,"281 Cross St, Chennai",ORD636631,Divya Gupta,2026-08-17,"673 Main Rd, Kochi",False,False,True,0.4834,0.667,0.5
disp_ebabca4a37ad44,goods_services_not_received,29410.15,14.0,term_and_conditions,ORD636631,Divya Gupta,2026-08-17,"673 Main Rd, Kochi",ORD636631,Divya Gupta,2026-08-17,"673 Main Rd, Kochi",True,False,True,0.4834,0.667,0.5
disp_60198fb819544a,goods_services_not_as_described,42869.95,18.0,refund_cancellation_policy,ORD278414,Amit Iyer,2026-08-12,"230 Main Rd, Pune",ORD278414,Arjun Iyer,2026-08-12,"230 Main Rd, Pune",False,False,False,0.193,0.5,0.0
disp_60198fb819544a,goods_services_not_as_described,42869.95,18.0,shipping_proof,ORD278414,Arjun Iyer,2026-08-12,"230 Main Rd, Pune",ORD278414,Arjun Iyer,2026-08-12,"230 Main Rd, Pune",False,True,False,0.193,0.5,0.0
disp_60198fb819544a,goods_services_not_as_described,42869.95,18.0,cancellation_proof,ORD278414,Arjun Iyer,2026-08-12,"230 Main Rd, Pune",ORD278414,Arjun Iyer,2026-08-12,"230 Main Rd, Pune",True,False,False,0.193,0.5,0.0
disp_3803941643754d,unrecognized_transaction,2655.25,11.0,billing_proof,ORD396874,Amit Krishnan,2026-08-14,"240 Main Rd, Mumbai",ORD396874,Amit Krishnan,2026-08-14,"240 Main Rd, Mumbai",True,False,True,0.5503,0.333,1.0
disp_d3598585be494b,goods_services_not_received,8946.11,39.0,shipping_proof,ORD897135,Priya Gupta,2026-07-26,"230 Main Rd, Pune",ORD897135,Priya Gupta,2026-07-26,"230 Main Rd, Pune",True,False,False,0.6642,0.333,1.0
disp_26ad390d10c84c,goods_services_not_received,42845.93,12.0,term_and_conditions,ORD407545,Sneha Gupta,2026-07-23,"861 Main Rd, Chennai",ORD407545,Sneha Gupta,2026-07-23,"861 Main Rd, Chennai",True,False,True,0.8208,1.0,1.0
disp_26ad390d10c84c,goods_services_not_received,42845.93,12.0,customer_communication,ORD407545,Sneha Gupta,2026-07-23,"861 Main Rd, Chennai",ORD407545,Sneha Gupta,2026-07-23,"861 Main Rd, Chennai",True,False,True,0.8208,1.0,1.0
disp_26ad390d10c84c,goods_services_not_received,42845.93,12.0,shipping_proof,ORD407545,Sneha Gupta,2026-07-23,"861 Main Rd, Chennai",ORD407545,Sneha Gupta,2026-07-23,"861 Main Rd, Chennai",True,False,True,0.8208,1.0,1.0
disp_aeeea5a041814c,goods_services_not_as_described,16943.31,1.0,shipping_proof,ORD796849,Priya Iyer,2026-08-17,"111 Main Rd, Mumbai",ORD796849,Priya Iyer,2026-08-17,"111 Main Rd, Mumbai",True,False,False,0.3459,0.5,0.5
disp_aeeea5a041814c,goods_services_not_as_described,16943.31,1.0,customer_communication,ORD796849,Priya Iyer,2026-08-09,"111 Main Rd, Mumbai",ORD796849,Priya Iyer,2026-08-17,"111 Main Rd, Mumbai",False,False,False,0.3459,0.5,0.5
disp_f6a54fafe35c4c,goods_services_not_as_described,39035.23,56.0,shipping_proof,ORD526174,Meera Reddy,2026-08-17,"390 Main Rd, Bengaluru",ORD526174,Arjun Gupta,2026-08-17,"390 Main Rd, Bengaluru",False,False,False,0.1241,0.25,0.0
disp_f4049dda953f4e,subscription_cancelled,59177.44,60.0,term_and_conditions,ORD800783,Sneha Krishnan,2026-07-26,"134 Main Rd, Mumbai",ORD800783,Sneha Krishnan,2026-07-26,"134 Main Rd, Mumbai",True,False,True,0.7974,1.0,1.0
disp_f4049dda953f4e,subscription_cancelled,59177.44,60.0,cancellation_proof,ORD800783,Sneha Krishnan,2026-07-26,"134 Main Rd, Mumbai",ORD800783,Sneha Krishnan,2026-07-26,"134 Main Rd, Mumbai",True,False,True,0.7974,1.0,1.0
disp_f4049dda953f4e,subscription_cancelled,59177.44,60.0,access_activity_log,ORD800783,Sneha Krishnan,2026-07-26,"134 Main Rd, Mumbai",ORD800783,Sneha Krishnan,2026-07-26,"134 Main Rd, Mumbai",True,False,True,0.7974,1.0,1.0
disp_eb98b20309c044,credit_not_processed,48555.34,40.0,refund_cancellation_policy,ORD981437,Priya Nair,2026-08-03,"476 Main Rd, Kochi",ORD981437,Priya Nair,2026-08-03,"476 Main Rd, Kochi",False,True,True,0.6299,1.0,0.5
disp_eb98b20309c044,credit_not_processed,48555.34,40.0,refund_confirmation,ORD981437,Priya Nair,2026-08-03,"476 Main Rd, Kochi",ORD981437,Priya Nair,2026-08-03,"476 Main Rd, Kochi",True,False,True,0.6299,1.0,0.5
disp_eb98b20309c044,credit_not_processed,48555.34,40.0,shipping_proof,ORD981437,Sneha Nair,2026-08-03,"476 Main Rd, Kochi",ORD981437,Priya Nair,2026-08-03,"476 Main Rd, Kochi",False,False,True,0.6299,1.0,0.5
disp_5a6ad49d3b3748,goods_services_not_received,25807.17,18.0,term_and_conditions,ORD800078,Sneha Sharma,2026-08-03,"406 Main Rd, Hyderabad",ORD800078,Sneha Sharma,2026-08-03,"406 Main Rd, Hyderabad",True,False,True,0.8152,1.0,1.0
disp_5a6ad49d3b3748,goods_services_not_received,25807.17,18.0,customer_communication,ORD800078,Sneha Sharma,2026-08-03,"406 Main Rd, Hyderabad",ORD800078,Sneha Sharma,2026-08-03,"406 Main Rd, Hyderabad",True,False,True,0.8152,1.0,1.0
disp_5a6ad49d3b3748,goods_services_not_received,25807.17,18.0,shipping_proof,ORD800078,Sneha Sharma,2026-08-03,"406 Main Rd, Hyderabad",ORD800078,Sneha Sharma,2026-08-03,"406 Main Rd, Hyderabad",True,False,True,0.8152,1.0,1.0
disp_e72a49208d2643,subscription_cancelled,24499.87,67.0,access_activity_log,ORD402948,Rahul Menon,2026-08-06,"15 Main Rd, Bengaluru",ORD402948,Rahul Menon,2026-08-06,"15 Main Rd, Bengaluru",True,False,False,0.5358,0.333,1.0
disp_dfd421feb2e94b,subscription_cancelled,8234.98,43.0,term_and_conditions,ORD205148,Divya Rao,2026-08-16,"767 Main Rd, Pune",ORD205148,Divya Rao,2026-08-16,"767 Main Rd, Pune",True,False,True,0.55,0.667,0.5
disp_dfd421feb2e94b,subscription_cancelled,8234.98,43.0,access_activity_log,ORD404525,Divya Rao,2026-08-16,"767 Main Rd, Pune",ORD205148,Divya Rao,2026-08-16,"767 Main Rd, Pune",False,False,True,0.55,0.667,0.5
disp_edea209300cd45,goods_services_not_as_described,58570.16,66.0,term_and_conditions,ORD560191,Priya Menon,2026-07-26,"922 Main Rd, Delhi",ORD560191,Priya Menon,2026-07-26,"922 Main Rd, Delhi",True,False,True,0.5085,0.75,0.667
disp_edea209300cd45,goods_services_not_as_described,58570.16,66.0,customer_communication,ORD278523,Priya Menon,2026-07-26,"922 Main Rd, Delhi",ORD560191,Priya Menon,2026-07-26,"922 Main Rd, Delhi",False,False,True,0.5085,0.75,0.667
disp_edea209300cd45,goods_services_not_as_described,58570.16,66.0,refund_cancellation_policy,ORD560191,Priya Menon,2026-07-26,"922 Main Rd, Delhi",ORD560191,Priya Menon,2026-07-26,"922 Main Rd, Delhi",True,False,True,0.5085,0.75,0.667
disp_6af23552bea44c,goods_services_not_as_described,18216.44,66.0,shipping_proof,ORD383763,Divya Reddy,2026-08-10,"197 Main Rd, Hyderabad",ORD383763,Divya Reddy,2026-08-10,"197 Main Rd, Hyderabad",True,False,True,0.6193,0.5,1.0
disp_6af23552bea44c,goods_services_not_as_described,18216.44,66.0,refund_cancellation_policy,ORD383763,Divya Reddy,2026-08-10,"197 Main Rd, Hyderabad",ORD383763,Divya Reddy,2026-08-10,"197 Main Rd, Hyderabad",True,False,True,0.6193,0.5,1.0
disp_bc5c271ca0ec44,goods_services_not_received,41411.63,68.0,term_and_conditions,ORD846770,Amit Sharma,2026-08-16,"516 Main Rd, Mumbai",ORD846770,Amit Sharma,2026-08-16,"516 Main Rd, Mumbai",False,True,False,0.1317,0.333,0.0
disp_8e71b8bdf3104d,duplicate_processing,44186.58,45.0,billing_proof,ORD154315,Divya Gupta,2026-08-09,"448 Main Rd, Mumbai",ORD154315,Divya Gupta,2026-08-09,"448 Main Rd, Mumbai",True,False,True,0.8634,1.0,1.0
disp_8e71b8bdf3104d,duplicate_processing,44186.58,45.0,access_activity_log,ORD154315,Divya Gupta,2026-08-09,"448 Main Rd, Mumbai",ORD154315,Divya Gupta,2026-08-09,"448 Main Rd, Mumbai",True,False,True,0.8634,1.0,1.0
disp_7d772a7f875b48,duplicate_processing,1540.89,27.0,access_activity_log,ORD842097,Arjun Nair,2026-07-24,"774 Main Rd, Pune",ORD842097,Arjun Nair,2026-07-24,"774 Main Rd, Pune",True,False,True,0.7827,1.0,0.5
